0 0 0     0 0 1
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 69 276
4294967270 69 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 276
4294967270 70 276     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967270 70 275
4294967270 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 70 275
4294967269 70 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 71 275
4294967269 71 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967269 72 275
4294967269 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 72 275
4294967268 72 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 73 275
4294967268 73 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 275
4294967268 74 275     4294967268 74 274
4294967268 74 274     4294967268 74 274
4294967268 74 274     4294967268 74 274
4294967268 74 274     4294967268 74 274
4294967268 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 74 274
4294967267 74 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 75 274
4294967267 75 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967267 76 274
4294967267 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
4294967266 76 274     4294967266 76 274
